image_id,token,context,rule_label,nutrient_score,second_best_score,second_best_cat,quantity_score,unit_score,context_score,noise_score,margin_actual,gt_label,current_pred,gt_label_old
53.png,CarbohydrateKohlenhydrateGlucidesKoolhydraten,CarbohydrateKohlenhydrateGlucidesKoolhydraten,,0.7349,0.4563,UNIT,0.4301,0.4563,0.4031,0.4546,0.2786,0,1,0
53.png,- of which sugars I davon Zucker  dont sucres I waarvan sukers,- of which sugars I davon Zucker  dont sucres I waarvan sukers,,0.7177,0.4302,QUANTITY,0.4302,0.3995,0.4162,0.4172,0.2876,1,1,0
53.png,ProteinEiweiBProteinesEiwitten,ProteinEiweiBProteinesEiwitten,,0.6981,0.4515,NOISE,0.3679,0.3687,0.4146,0.4515,0.2467,0,1,0
53.png,SaltSalzSelZout,SaltSalzSelZout,,0.6661,0.5207,NOISE,0.3403,0.3448,0.4141,0.5207,0.1454,0,1,0
53.png,Vitamin B6Vitamine B6,Vitamin B6Vitamine B6 0.35 mg,,0.6826,0.4532,CONTEXT,0.4041,0.449,0.4532,0.3642,0.2294,1,1,0
56.jpeg,par cullere6g,Pour 100g par cullere6g 23 kcal,,0.5751,0.5388,UNIT,0.4416,0.5388,0.5229,0.4874,0.0363,0,0,0
56.jpeg,EiweiD,EiweiD 1604 96.2 4.998,,0.5011,0.4294,NOISE,0.4268,0.4116,0.401,0.4294,0.0717,0,0,0
56.jpeg,........Proteines...,Fett ........Proteines... 83 g .0.228,,0.7228,0.4651,UNIT,0.439,0.4651,0.4543,0.4569,0.2577,1,1,0
56.jpeg,Fett,Fett ........Proteines... 83 g .0.228,,0.7228,0.4651,UNIT,0.439,0.4651,0.4543,0.4569,0.2577,1,1,1
57.jpeg,par cuillere (6g,pro 100g par cuillere (6g,,0.5282,0.641,CONTEXT,0.4712,0.463,0.641,0.4886,-0.1128,0,0,0
57.jpeg,Brennwen.....Energie.,Brennwen.....Energie. Pour 100g 383kcal. 23 kcal,,0.6398,0.4961,UNIT,0.4042,0.4961,0.4337,0.4912,0.1437,1,1,0
57.jpeg,Eineid,Eineid 1604 96.2 4.99,,0.4694,0.4386,UNIT,0.4141,0.4386,0.3806,0.4243,0.0307,0,0,0
57.jpeg,proteines,proteines 83 g .0.228,,0.6928,0.4958,CONTEXT,0.4749,0.4856,0.4958,0.4651,0.197,1,1,1
57.jpeg,Fett.,Fett. 3.67 g .0.26g,,0.8331,0.5101,UNIT,0.4869,0.5101,0.4727,0.4811,0.323,1,1,1
57.jpeg,lipides,ZUTATEN lipides .43g,,0.5968,0.4474,NOISE,0.399,0.4186,0.4319,0.4474,0.1494,1,1,1
59.png,Durchschn.Gehalt/,Durchschn.Gehalt/,,0.4733,0.4851,CONTEXT,0.4838,0.4224,0.4851,0.4699,-0.0118,0,0,0
59.png,AverageValue,AverageValue per 100 g powder,,0.5237,0.5945,CONTEXT,0.4881,0.4691,0.5945,0.5404,-0.0708,0,0,0
59.png,Brennwert/EnergyValue,Brennwert/EnergyValue 1391 kJ (330kcal),,0.7521,0.5199,UNIT,0.4257,0.5199,0.4337,0.5018,0.2322,1,1,0
59.png,EiweiB/Protein,EiweiB/Protein,,0.6698,0.4753,NOISE,0.4104,0.4282,0.4601,0.4753,0.1945,1,1,0
59.png,Kohlenhydrate/Carbohydrate,Kohlenhydrate/Carbohydrate,,0.8677,0.5472,NOISE,0.4719,0.4634,0.4694,0.5472,0.3205,1,1,0
59.png,davonZucker/of which Sugars,davonZucker/of which Sugars,,0.7677,0.455,NOISE,0.4051,0.3531,0.3909,0.455,0.3128,1,1,0
59.png,davon Fructose/of which Fructose 63.7g,davon Fructose/of which Fructose 63.7g,,0.5638,0.4332,QUANTITY,0.4332,0.3862,0.4332,0.4113,0.1307,1,1,0
59.png,Fett/Fat,Fett/Fat,,0.7619,0.5236,NOISE,0.419,0.4225,0.484,0.5236,0.2383,1,1,0
59.png,davon gesáttigte Fettsáuren/,davon gesáttigte Fettsáuren/,,0.8288,0.4861,NOISE,0.4068,0.3707,0.484,0.4861,0.3427,1,1,0
59.png,of which Saturates,of which Saturates,,0.7504,0.4216,NOISE,0.41,0.3949,0.4073,0.4216,0.3288,1,1,0
59.png,Ballaststoffe/Fibre,Ballaststoffe/Fibre,,0.7741,0.5157,NOISE,0.4001,0.3922,0.4241,0.5157,0.2584,1,1,1
59.png,Natrium/Sodium,Natrium/Sodium,,0.791,0.4785,NOISE,0.4572,0.4015,0.4594,0.4785,0.3125,1,1,0
59.png,Selen/Selenium,Selen/Selenium,,0.7895,0.4759,NOISE,0.4201,0.3976,0.4455,0.4759,0.3136,1,1,0
59.png,Vitamin C,Vitamin C,,1.0,0.4869,NOISE,0.4055,0.3852,0.4526,0.4869,0.5131,1,1,1
59.png,VitaminE,VitaminE,,0.7121,0.4553,NOISE,0.3718,0.3628,0.4459,0.4553,0.2568,1,1,1
59.png,10 mg -TE,10 mg -TE,,0.7203,0.5351,QUANTITY,0.5351,0.4434,0.4991,0.4404,0.1852,0,1,0
59.png,50mg -TE 417%,50mg -TE 417%,,0.554,0.4901,NOISE,0.4283,0.394,0.48,0.4901,0.0639,0,0,0
59.png,Vitamin A (aus/from Provitamin A),Vitamin A (aus/from Provitamin A) 42%,,0.6506,0.4954,NOISE,0.3719,0.3547,0.4637,0.4954,0.1552,1,1,0
59.png,333 g RE,333 g RE,,0.6033,0.4661,CONTEXT,0.4418,0.3961,0.4661,0.4557,0.1372,0,1,0
59.png,1667ug RE 208%,1667ug RE 208%,,0.5162,0.4979,NOISE,0.3754,0.3849,0.4274,0.4979,0.0183,0,0,0
59.png,"""RDAaccording to","""RDAaccording to",,0.4938,0.4608,NOISE,0.3628,0.3225,0.441,0.4608,0.033,0,0,0
61.png,per/pro/par,Nutritional information/Nährwert/Valori nutrizionall Per servingPortion/porzione per/pro/par,,0.5555,0.6645,CONTEXT,0.5176,0.4524,0.6645,0.4964,-0.109,0,0,0
61.png,portion/porcion/odmeek [30 g=,Valeur nutritionnelle/Valor nutricional/Hranlina vrednost portion/porcion/odmeek [30 g= por/na 100 g,,0.5988,0.5526,CONTEXT,0.5479,0.4877,0.5526,0.4604,0.0462,0,0,0
61.png,Valeur nutritionnelle/Valor nutricional/Hranlina vrednost,Valeur nutritionnelle/Valor nutricional/Hranlina vrednost portion/porcion/odmeek [30 g= por/na 100 g,,0.5988,0.5526,CONTEXT,0.5479,0.4877,0.5526,0.4604,0.0462,1,0,0
61.png,Energy /Energie/Energia /Energie /Energia /Energijska vrednost,Energy /Energie/Energia /Energie /Energia /Energijska vrednost 427 kJ 102 kcal 1424 kJ 341 kcal,,0.7063,0.5736,UNIT,0.4693,0.5736,0.4445,0.4673,0.1326,1,1,0
61.png,Fat/Fett/Grassi/Graisse/Grasas/Mascobe,Fat/Fett/Grassi/Graisse/Grasas/Mascobe 0 g 0 g,,0.6044,0.4912,CONTEXT,0.4647,0.4549,0.4912,0.4475,0.1132,1,1,0
61.png,of which saturated / davon gesättigte / di cul saturi / dont saturés/ de las cuales saturades/ od tega nasiene,of which saturated / davon gesättigte / di cul saturi / dont saturés/ de las cuales saturades/ od tega nasiene 0 g 0 g,,0.6147,0.47,QUANTITY,0.47,0.4086,0.4658,0.4212,0.1447,1,1,0
61.png,Carbohydrates/ Kohlenhydrate/ Carboldratt/ Glucides/Carbohidratos/ Oglijkovi hidrati,Carbohydrates/ Kohlenhydrate/ Carboldratt/ Glucides/Carbohidratos/ Oglijkovi hidrati 25.3 g 84.4 g,,0.6355,0.4828,UNIT,0.469,0.4828,0.464,0.4356,0.1527,1,1,0
61.png,of which sugars / davon Zucker / di cul zuccheri / dont sucres / de los cuales azücares/ od tega sladkorji,of which sugars / davon Zucker / di cul zuccheri / dont sucres / de los cuales azücares/ od tega sladkorji 14.6 g 48.7 g,,0.6568,0.5246,QUANTITY,0.5246,0.482,0.4534,0.4203,0.1322,1,1,0
61.png,Protein/ElweiB/Proteine/Proteines/Proteine/Beljakovine,Protein/ElweiB/Proteine/Proteines/Proteine/Beljakovine 0.2 g 0.6 g,,0.5856,0.5065,UNIT,0.4541,0.5065,0.4924,0.4358,0.0792,1,0,0
61.png,Salt /Salz /Sale/Sel/Sal/Sol,Salt /Salz /Sale/Sel/Sal/Sol 0.52 g 1.73 g,,0.6885,0.546,UNIT,0.4853,0.546,0.477,0.467,0.1425,1,1,0
61.png,Magnesium /Magnesium /Magnesio/Magnesium /Magnesio /Magnezij,Magnesium /Magnesium /Magnesio/Magnesium /Magnesio /Magnezij 75 mg 250 mg,,0.7106,0.534,UNIT,0.4622,0.534,0.5021,0.4466,0.1766,1,1,0
61.png,Potassium/Kalium/Potassio/Potassium/Potasio/Kallj,Potassium/Kalium/Potassio/Potassium/Potasio/Kallj 100 mg 333.3 mg,,0.6347,0.5441,UNIT,0.4531,0.5441,0.511,0.4395,0.0906,1,0,0
61.png,Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcij,Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcij 50 mg 166.7 mg,,0.6237,0.5582,UNIT,0.4398,0.5582,0.4731,0.4161,0.0655,1,0,0
63.png,per/pro/par,Nutritional information/Nährwert/Valori nutrizionali Per serving/Portion/porzione per/pro/par,,0.5561,0.6472,CONTEXT,0.5082,0.4482,0.6472,0.4939,-0.0911,0,0,0
63.png,Valeur nutritionnelle/Valor nutricional/Hranilna vrednost,Valeur nutritionnelle/Valor nutricional/Hranilna vrednost portion/porción/odmerek (30 g=) por/na 100 g,,0.6101,0.5825,QUANTITY,0.5825,0.4926,0.5504,0.4521,0.0276,1,0,0
63.png,portion/porción/odmerek (30 g=),Valeur nutritionnelle/Valor nutricional/Hranilna vrednost portion/porción/odmerek (30 g=) por/na 100 g,,0.6101,0.5825,QUANTITY,0.5825,0.4926,0.5504,0.4521,0.0276,0,0,0
63.png,Energy/Energie/Energia/Energia/Energia/Energijska vrednost,Energy/Energie/Energia/Energia/Energia/Energijska vrednost 427 kJ 102 kcal 1424 kJ 341 kcal,,0.7023,0.5777,UNIT,0.4601,0.5777,0.4454,0.4733,0.1246,1,1,0
63.png,Fat/Fett/Grassl/Gralsse/Grasas/Mascobe,Fat/Fett/Grassl/Gralsse/Grasas/Mascobe 0 g 0 g,,0.6304,0.4904,CONTEXT,0.4596,0.445,0.4904,0.4633,0.1399,1,1,0
63.png,of which saturated / davon gesättigte / di cul saturi / dont saturés/ de las cuales saturades / od tega nasiene,of which saturated / davon gesättigte / di cul saturi / dont saturés/ de las cuales saturades / od tega nasiene 0 g 0 g,,0.6168,0.4664,CONTEXT,0.4663,0.4082,0.4664,0.4212,0.1504,1,1,0
63.png,Carbohydrates/Kohlenhydrate/Carboldrati/Glucides/Carbohidratos/Ogljikovl hidrati,Carbohydrates/Kohlenhydrate/Carboldrati/Glucides/Carbohidratos/Ogljikovl hidrati 25.3 g 84.4 g,,0.6365,0.5172,UNIT,0.4748,0.5172,0.4665,0.4413,0.1193,1,1,0
63.png,of which sugars/ davon Zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,of which sugars/ davon Zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji 14.6 g 48.7 g,,0.6752,0.5225,QUANTITY,0.5225,0.4731,0.4536,0.4113,0.1527,1,1,0
63.png,Protein/ElweiB/Proteine/Proteines/Proteina/Beljakovine,Protein/ElweiB/Proteine/Proteines/Proteina/Beljakovine 0.2 g 0.6 g,,0.5862,0.5062,UNIT,0.4561,0.5062,0.4935,0.4367,0.08,1,0,0
63.png,Salt/Salz/Sale/Sal/Sal/Sol,Salt/Salz/Sale/Sal/Sal/Sol 1.73 g,,0.6963,0.5211,NOISE,0.4695,0.5194,0.4844,0.5211,0.1752,1,1,0
63.png,Magnesium/Magnesium/Magnesio/Magnesium/Magnesio/Magnezij,Magnesium/Magnesium/Magnesio/Magnesium/Magnesio/Magnezij 250 mg,,0.7272,0.5019,UNIT,0.4307,0.5019,0.4805,0.4363,0.2254,1,1,0
63.png,Potassium/Kallum/Potassio/Potassium/Potasio/Kalli,Potassium/Kallum/Potassio/Potassium/Potasio/Kalli 313.3 mg,,0.6426,0.5319,UNIT,0.4814,0.5319,0.5015,0.452,0.1107,1,1,0
63.png,Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcii,Calcium/Kalzium/Calcio/Calcium/Calcio/Kalcii 166.7 mg,,0.6327,0.5587,UNIT,0.4571,0.5587,0.4725,0.4234,0.074,1,0,0
64.png,ledlly lilcslyic. o,ledlly lilcslyic. o,,0.5136,0.4954,NOISE,0.4128,0.409,0.4403,0.4954,0.0182,0,0,0
64.png,Vitamin(e) C,Vitamin(e) C,,0.7647,0.441,CONTEXT,0.3839,0.3922,0.441,0.4018,0.3237,1,1,0
64.png,Vitamin(e) B2,Vitamin(e) B2,,0.6788,0.4359,CONTEXT,0.3593,0.3703,0.4359,0.3871,0.2429,1,1,0
64.png,niacin,niacin,,0.8497,0.4875,NOISE,0.477,0.3282,0.4602,0.4875,0.3622,1,1,1
64.png,Vitamin(e) B6,Vitamin(e) B6 0.6 mg 43%,,0.6401,0.5062,CONTEXT,0.4309,0.4486,0.5062,0.4855,0.134,1,1,0
64.png,Folsaure/folic acid,Folsaure/folic acid 80 g 40%,,0.6491,0.474,CONTEXT,0.427,0.4086,0.474,0.4407,0.1751,1,1,0
64.png,Vitamin(e) B12,Vitamin(e) B12 2.0 g 80%,,0.7517,0.5052,CONTEXT,0.4769,0.4444,0.5052,0.4686,0.2465,1,1,0
64.png,Pantothensaure/pantothenic acid,Pantothensaure/pantothenic acid 2.5 mg 42%,,0.6546,0.5211,CONTEXT,0.4152,0.4206,0.5211,0.4834,0.1335,1,1,0
64.png,Zink/zinc,Zink/zinc,,0.8236,0.493,CONTEXT,0.4681,0.4458,0.493,0.4892,0.3306,1,1,0
67.jpeg,VIGANTOL,VIGANTOL,,0.5766,0.3895,NOISE,0.3191,0.3068,0.3365,0.3895,0.187,0,1,0
67.jpeg,10001.E,10001.E VitaminD3Tabletten,,0.5632,0.4426,CONTEXT,0.4139,0.3484,0.4426,0.4035,0.1206,0,1,0
67.jpeg,"Fur Sauqlinge,Kinder und Erwachsene.Zum Einnehmen.","Fur Sauqlinge,Kinder und Erwachsene.Zum Einnehmen.",,0.5472,0.6037,NOISE,0.4547,0.4339,0.5439,0.6037,-0.0566,0,0,0
67.jpeg,"Zur Vorbeugung gegen Rachitis,auch bei Fruhgeborenen,bei erkennbarem","Zur Vorbeugung gegen Rachitis,auch bei Fruhgeborenen,bei erkennbarem",,0.509,0.5008,NOISE,0.3943,0.3642,0.4717,0.5008,0.0083,0,0,0
67.jpeg,"Resorptionsstorung,zur unterstutzenden Behandlung der Osteoporose.","Resorptionsstorung,zur unterstutzenden Behandlung der Osteoporose.",,0.4526,0.4197,CONTEXT,0.3897,0.3778,0.4197,0.4128,0.0329,0,0,0
67.jpeg,Packungsbeilage beachten.Arzneimittel fur Kinder unzuganglich aufbewahren.,Packungsbeilage beachten.Arzneimittel fur Kinder unzuganglich aufbewahren.,,0.4165,0.5142,NOISE,0.3853,0.3455,0.4277,0.5142,-0.0977,0,0,0
67.jpeg,"Nicht uber 25 C lagern.Im Umkarton aufbewahren,","Nicht uber 25 C lagern.Im Umkarton aufbewahren,",,0.454,0.6486,NOISE,0.3863,0.416,0.4321,0.6486,-0.1946,0,0,0
67.jpeg,um den Inhalt vor Licht zu schutzen.,um den Inhalt vor Licht zu schutzen.,,0.4766,0.5743,NOISE,0.4319,0.4286,0.4743,0.5743,-0.0976,0,0,0
67.jpeg,Apothekenpflichtig.Zul.-Nr.6154298.01.00,Apothekenpflichtig.Zul.-Nr.6154298.01.00,,0.5214,0.4967,NOISE,0.451,0.4259,0.4886,0.4967,0.0247,0,0,0
68.jpeg,madda nutricional:/Informacao nutricional:/Dichiarazione nutrizionale:/Naringsinneh,dd madda nutricional:/Informacao nutricional:/Dichiarazione nutrizionale:/Naringsinneh 100g 24gA,,0.5337,0.5357,CONTEXT,0.4845,0.4533,0.5357,0.5146,-0.002,0,0,0
68.jpeg,dd,dd madda nutricional:/Informacao nutricional:/Dichiarazione nutrizionale:/Naringsinneh 100g 24gA,,0.5337,0.5357,CONTEXT,0.4845,0.4533,0.5357,0.5146,-0.002,0,0,0
68.jpeg,24gA,dd madda nutricional:/Informacao nutricional:/Dichiarazione nutrizionale:/Naringsinneh 100g 24gA,,0.5337,0.5357,CONTEXT,0.4845,0.4533,0.5357,0.5146,-0.002,0,0,0
68.jpeg,alputiot,Enegy/Eneg(ela)/Valor energetico k (kcal) 1578 (37) 59 0 alputiot,,0.6534,0.5522,UNIT,0.4769,0.5522,0.4497,0.4209,0.1011,0,1,0
68.jpeg,Enegy/Eneg(ela)/Valor energetico k (kcal),Enegy/Eneg(ela)/Valor energetico k (kcal) 1578 (37) 59 0 alputiot,,0.6534,0.5522,UNIT,0.4769,0.5522,0.4497,0.4209,0.1011,1,1,0
68.jpeg,59 0,Enegy/Eneg(ela)/Valor energetico k (kcal) 1578 (37) 59 0 alputiot,,0.6534,0.5522,UNIT,0.4769,0.5522,0.4497,0.4209,0.1011,0,1,0
68.jpeg,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi 0.69,,0.5817,0.4653,CONTEXT,0.444,0.4507,0.4653,0.4446,0.1164,1,1,0
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,ssturados/d cul acidigrassisaturi/varav mattat fett wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos 05 g,,0.612,0.482,CONTEXT,0.4764,0.4276,0.482,0.4539,0.1299,1,1,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,ssturados/d cul acidigrassisaturi/varav mattat fett wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos 05 g,,0.612,0.482,CONTEXT,0.4764,0.4276,0.482,0.4539,0.1299,1,1,0
68.jpeg,Cartoidras /Kohydrat,Cartoidras /Kohydrat 529,,0.6139,0.4407,NOISE,0.3795,0.3675,0.4052,0.4407,0.1732,0,1,0
68.jpeg,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas 64 g 2,,0.6349,0.4672,CONTEXT,0.4192,0.4582,0.4672,0.4263,0.1676,1,1,0
68.jpeg,/S/2//25/,/S/2//25/ 0.49,,0.518,0.4546,NOISE,0.4438,0.4318,0.4448,0.4546,0.0634,0,0,0
68.jpeg,AAl-tice/1-Van/L-valna,AAl-tice/1-Van/L-valna 100g 579,,0.5424,0.5109,CONTEXT,0.4098,0.4291,0.5109,0.4542,0.0315,0,0,0
68.jpeg,AAesdre/1-Leucin/L-leucina,AAesdre/1-Leucin/L-leucina 979 51 29,,0.4619,0.4417,CONTEXT,0.3796,0.4239,0.4417,0.4406,0.0203,1,0,0
68.jpeg,A-ure/t-lsoleucin/Lisoleudna,Bre/1-lsn/L-isina A-ure/t-lsoleucin/Lisoleudna 679,,0.4472,0.4284,CONTEXT,0.3632,0.4028,0.4284,0.4089,0.0187,1,0,0
68.jpeg,Bre/1-lsn/L-isina,Bre/1-lsn/L-isina A-ure/t-lsoleucin/Lisoleudna 679,,0.4472,0.4284,CONTEXT,0.3632,0.4028,0.4284,0.4089,0.0187,1,0,0
68.jpeg,SA,e/Lsidn/t-hstidna/L-istidina 159 8.69 SA,,0.4629,0.4487,UNIT,0.3974,0.4487,0.4195,0.4303,0.0142,0,0,0
68.jpeg,e/Lsidn/t-hstidna/L-istidina,e/Lsidn/t-hstidna/L-istidina 159 8.69 SA,,0.4629,0.4487,UNIT,0.3974,0.4487,0.4195,0.4303,0.0142,1,0,0
68.jpeg,Sry,2.09 Sry,,0.5137,0.4673,NOISE,0.4189,0.4128,0.4357,0.4673,0.0464,0,0,0
78.jpeg,DSKTEN,VIGANTOLVIT DSKTEN,,0.5037,0.4016,NOISE,0.3325,0.3015,0.3601,0.4016,0.1021,0,1,0
78.jpeg,VIGANTOLVIT,VIGANTOLVIT DSKTEN,,0.5037,0.4016,NOISE,0.3325,0.3015,0.3601,0.4016,0.1021,0,1,0
78.jpeg,Nahrungseryanzungsmittel,Nahrungseryanzungsmittel,,0.599,0.5505,NOISE,0.4379,0.3965,0.462,0.5505,0.0485,0,0,0
78.jpeg,rnit Vitamin D3,rnit Vitamin D3 Tcn.Ghooin,,0.6189,0.4955,CONTEXT,0.3894,0.3948,0.4955,0.4592,0.1235,1,1,0
78.jpeg,Tcn.Ghooin,rnit Vitamin D3 Tcn.Ghooin,,0.6189,0.4955,CONTEXT,0.3894,0.3948,0.4955,0.4592,0.1235,0,1,0
78.jpeg,VEMIESRESIRFEHUG,VitaminD3 20001.E VEMIESRESIRFEHUG,,0.6239,0.4626,CONTEXT,0.3717,0.3433,0.4626,0.4028,0.1613,0,1,0
78.jpeg,VitaminD3 20001.E,VitaminD3 20001.E VEMIESRESIRFEHUG,,0.6239,0.4626,CONTEXT,0.3717,0.3433,0.4626,0.4028,0.1613,1,1,0
78.jpeg,FEe1hY,FEe1hY,,0.4842,0.3838,NOISE,0.3269,0.3304,0.3745,0.3838,0.1004,0,1,0
78.jpeg,Erhaltung normaler Knochen und einer,normalen Muskelfunktion Erhaltung normaler Knochen und einer WCerheeg,,0.4272,0.418,NOISE,0.3384,0.3394,0.3617,0.418,0.0092,0,0,0
78.jpeg,WCerheeg,normalen Muskelfunktion Erhaltung normaler Knochen und einer WCerheeg,,0.4272,0.418,NOISE,0.3384,0.3394,0.3617,0.418,0.0092,0,0,0
78.jpeg,normalen Muskelfunktion,normalen Muskelfunktion Erhaltung normaler Knochen und einer WCerheeg,,0.4272,0.418,NOISE,0.3384,0.3394,0.3617,0.418,0.0092,0,0,0
78.jpeg,normalen Funktion.des Inmunsystens,normalen Funktion.des Inmunsystens,,0.4485,0.4569,CONTEXT,0.3696,0.3806,0.4569,0.451,-0.0083,0,0,0
78.jpeg,und der Zellteilung,und der Zellteilung norrnalen Aufnahrne von Calcium 1.,,0.5462,0.4634,CONTEXT,0.4,0.4153,0.4634,0.4201,0.0828,0,0,0
78.jpeg,norrnalen Aufnahrne von Calcium,und der Zellteilung norrnalen Aufnahrne von Calcium 1.,,0.5462,0.4634,CONTEXT,0.4,0.4153,0.4634,0.4201,0.0828,0,0,0
78.jpeg,Enrkugurdeertelmoiie,Enrkugurdeertelmoiie,,0.3839,0.3637,NOISE,0.301,0.3151,0.3456,0.3637,0.0202,0,0,0
78.jpeg,Parvreeenrue,Nahrstoff Ipro Kapsel pukarermwy Parvreeenrue,,0.4307,0.4215,NOISE,0.3594,0.3931,0.3976,0.4215,0.0092,0,0,0
78.jpeg,pukarermwy,Nahrstoff Ipro Kapsel pukarermwy Parvreeenrue,,0.4307,0.4215,NOISE,0.3594,0.3931,0.3976,0.4215,0.0092,0,0,0
78.jpeg,VitaminD50g20001E1000%,VitaminD50g20001E1000% deSrerrinDetrotniMetdenme,,0.6077,0.4846,CONTEXT,0.4438,0.3732,0.4846,0.4599,0.1231,0,1,0
78.jpeg,deSrerrinDetrotniMetdenme,VitaminD50g20001E1000% deSrerrinDetrotniMetdenme,,0.6077,0.4846,CONTEXT,0.4438,0.3732,0.4846,0.4599,0.1231,0,1,0
78.jpeg,Nercaren.rrnCam,Referenznenge for die tagiche Zufuhr Nercaren.rrnCam epdn utcoUrWgxg,,0.4883,0.5506,CONTEXT,0.4859,0.4262,0.5506,0.4792,-0.0623,0,0,0
78.jpeg,Referenznenge for die tagiche Zufuhr,Referenznenge for die tagiche Zufuhr Nercaren.rrnCam epdn utcoUrWgxg,,0.4883,0.5506,CONTEXT,0.4859,0.4262,0.5506,0.4792,-0.0623,0,0,0
78.jpeg,epdn utcoUrWgxg,Referenznenge for die tagiche Zufuhr Nercaren.rrnCam epdn utcoUrWgxg,,0.4883,0.5506,CONTEXT,0.4859,0.4262,0.5506,0.4792,-0.0623,0,0,0
78.jpeg,pema8Verordnung EUNr.116//2011,pema8Verordnung EUNr.116//2011 EdungvonNerectencohiwc,,0.411,0.4297,CONTEXT,0.4197,0.3206,0.4297,0.4274,-0.0187,0,0,0
78.jpeg,EdungvonNerectencohiwc,pema8Verordnung EUNr.116//2011 EdungvonNerectencohiwc,,0.411,0.4297,CONTEXT,0.4197,0.3206,0.4297,0.4274,-0.0187,0,0,0
78.jpeg,EaaevnWaraccrsopr,120Kapseln=21.6g EaaevnWaraccrsopr,,0.5918,0.5234,QUANTITY,0.5234,0.4432,0.4971,0.4116,0.0684,0,0,0
78.jpeg,Vianin Denphgn,Mindestens haltbar bi Ende:siehe Seterkarche Vianin Denphgn pRptrabcerPecmencn,,0.5127,0.6938,NOISE,0.4135,0.3791,0.4549,0.6938,-0.1811,0,0,0
78.jpeg,pRptrabcerPecmencn,Mindestens haltbar bi Ende:siehe Seterkarche Vianin Denphgn pRptrabcerPecmencn,,0.5127,0.6938,NOISE,0.4135,0.3791,0.4549,0.6938,-0.1811,0,0,0
78.jpeg,Kindernkagen,Nicht ober 25C und trocken lagern Kindernkagen,,0.4221,0.6234,NOISE,0.3278,0.3654,0.3926,0.6234,-0.2013,0,0,0
82.jpeg,Nutrition information:,Nutrition information:,,0.6405,0.5879,CONTEXT,0.4356,0.4179,0.5879,0.5618,0.0526,0,0,0
82.jpeg,3g/1level teaspoon,3g/1level teaspoon,,0.5843,0.5169,CONTEXT,0.468,0.5055,0.5169,0.5095,0.0674,0,0,0
82.jpeg,Energy,Energy 0kJ/okcal OkJ/o kcal,,0.6464,0.6217,UNIT,0.4612,0.6217,0.4538,0.4585,0.0247,1,0,1
82.jpeg,0kJ/okcal,Energy 0kJ/okcal OkJ/o kcal,,0.6464,0.6217,UNIT,0.4612,0.6217,0.4538,0.4585,0.0247,0,0,0
82.jpeg,OkJ/o kcal,Energy 0kJ/okcal OkJ/o kcal,,0.6464,0.6217,UNIT,0.4612,0.6217,0.4538,0.4585,0.0247,0,0,0
82.jpeg,Protein,Protein og 60,,0.675,0.5183,NOISE,0.4188,0.3718,0.4678,0.5183,0.1567,1,1,1
82.jpeg,og,Protein og 60,,0.675,0.5183,NOISE,0.4188,0.3718,0.4678,0.5183,0.1567,0,1,0
82.jpeg,Carbohydrates,Carbohydrates 60 og,,0.6875,0.508,NOISE,0.4371,0.4493,0.4407,0.508,0.1795,1,1,1
82.jpeg,og,Carbohydrates 60 og,,0.6875,0.508,NOISE,0.4371,0.4493,0.4407,0.508,0.1795,0,1,0
82.jpeg,Fat,Fat og og,,0.7801,0.4866,NOISE,0.3973,0.3752,0.4345,0.4866,0.2935,1,1,1
82.jpeg,og,Fat og og,,0.7801,0.4866,NOISE,0.3973,0.3752,0.4345,0.4866,0.2935,0,1,0
82.jpeg,og,Fat og og,,0.7801,0.4866,NOISE,0.3973,0.3752,0.4345,0.4866,0.2935,0,1,0
82.jpeg,Creatine,Creatine monohydrate 100g 3 g,,0.6456,0.5321,CONTEXT,0.4161,0.4906,0.5321,0.4649,0.1135,1,1,1
82.jpeg,monohydrate,Creatine monohydrate 100g 3 g,,0.6456,0.5321,CONTEXT,0.4161,0.4906,0.5321,0.4649,0.1135,1,1,1
88.png,Fett/lipides/fat/grassi,Fett/lipides/fat/grassi 0.5 g,,0.7243,0.5155,CONTEXT,0.4822,0.4834,0.5155,0.4816,0.2088,1,1,0
88.png,davon gesattigte Fettsauren/,davon gesattigte Fettsauren/ 1.6 g,,0.7034,0.5249,CONTEXT,0.4715,0.4508,0.5249,0.4815,0.1785,1,1,0
88.png,of which saturated fatty acids,of which saturated fatty acids,,0.7887,0.4476,NOISE,0.3794,0.3497,0.4241,0.4476,0.3411,1,1,0
