image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
121.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,KOHLENHYDRATE:,15,9.1,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient '- DAVON MEHRWERTIGE ALKOHOLE' does not match 'KOHLENHYDRAT:',Both quantities are numerically different but represent the same measurement.,"'g' is a valid unit, but it should be consistent with common units like mg or g for carbohydrates in nutritional context.",The given nutrient and quantity are correctly placed within 'per_100g'.
121.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,18,6.7,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,EIWEISS,EIWEISS,35,79,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,SALZ,SALZ,0.20,0.09,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,ENERGIE,BALLASTSTOFFE,631,79,kJ,g,per_serving (45g),per_100g,False,False,True,False,False,fast+llm,ENERGIE does not match BALLASTSTOFFE.,631 is measurably different from 79.,kJ matches kJ correctly as per rules.,per_serving (45g) does not match per_100g.
121.jpeg,ENERGIE,EIWEISS,151,16,kcal,g,per_serving (45g),per_100g,False,False,True,False,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '151 kcal per serving (45g)' is significantly different from any provided quantities for ENERGY or EIWEISS under similar contexts.,"kcal matches the unit specified in DOMAIN RULES, though it was not expected here due to incorrect nutrient match.",The context 'per_serving (45g)' does not align with any provided contexts for ENERGY or EIWEISS.
121.jpeg,FETT:,SALZ,5.2,16,g,g,per_serving (45g),per_100g,False,True,True,False,False,fast+llm,"GT specifies 'FETT:' which should be translated to English as Fat, not matching the predicted Nutrient='SALZ' (Salt).",Both quantities are numerically identical.,"The unit in GT is 'g', while Predicted uses 'g'. Different formats but same meaning, however not a direct match as per rules specified for consistency checks.",
15.jpeg,Energie,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,161,,kJ,,per_100g,,False,False,True,False,False,fast+llm,The provided nutrient 'Energie' does not match the extracted text.,"No quantity was identified in the prediction, whereas a specific value of '161' kJ is given for energy content per 100g.",The unit 'kJ' matches with the provided context indicating kilojoules (energy).,There was no relevant nutritional information in the prediction that matched a specific quantity per serving or daily dose.
17.jpeg,Caffeine,Caffeine,100,100,mg,mg,per_serving (piece),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
17.jpeg,Vitamin B3,Vitamin B3,2.4,0.22,mg NE,mg,per_serving (piece),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
17.jpeg,Vitamin B6,Caffeine,0.22,15,mg,mg,per_serving (piece),,False,False,True,True,False,fast+llm,Vitamin B6 is not matched with Caffeine.,0.22 mg does not match the quantity of caffeine listed as 15 mg.,mg matches correctly for both Vitamin B6 and Caffeine quantities.,per_serving (piece) is a valid context.
17.jpeg,Vitamin B12,Vitamin B12,0.38,0.22,µg,mg,per_serving (piece),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
2.jpeg,Energie/energy kJ,Energie/energy kJ (kcal,1195,,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
2.jpeg,Energie/energy kcal,Energie/energy kJ (kcal,281,0,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the standardized term for energy.,The quantity '281' is significantly different from '0'.,Both units are correctly identified as kilocalories (kcal).,The context matches the standardized format for per_100g.
2.jpeg,Fett/fat,Fett/tat,0,0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Fett/fat vs Fett/tat (different nutrient names),Both quantities are '0' indicating trace amounts,g is a valid unit for fat content measurement,per_100g vs per_serving (different context)
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Fett/tat,0,60,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient 'davon gesättigte Fettsäuren' does not match with the given context of 'Fett'.,"Both quantities are zero, indicating they represent trace amounts.",Unit 'g' is correct but inconsistent as per_100g implies a different unit (usually mg or g).,The context of measurement ('per_100g') matches.
2.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,70,70,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,davon Zuckerarten/of which sugars,ofwhich saturates,33,70,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'davon Zuckerarten' does not match with the given context.,The quantity '33' is different from any expected value in this context.,Unit matches as both are expressed correctly ('g').,Both nutrients and quantities match the given context.
2.jpeg,Eiweiss/Protein,ofwhich saturates,0,50,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"Eiweiss/Protein is a match, but 'ofwhich saturates' does not correspond to any known nutrient.",'50 g' and '<0.1 or 0' are measurably different quantities,'g' is a valid unit for nutrients in this context,'per_100g' matches the given context
2.jpeg,Salz/salt,Salz/salt,0.43,0.43,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,Energie/energy kJ,Kohlenhydrate/carbohydrates,837,33,kJ,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kJ' does not match the expected format for carbohydrates.,The quantity of '837' is significantly different from a reasonable carbohydrate content per serving in grams.,Both units are correctly identified as kilojoules (kJ).,The context provided ('per_serving') does not match the expected nutrient format for carbohydrates.
2.jpeg,Energie/energy kcal,davon Zuckerarten/of which sµgars,197,70,kcal,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the German term for energy.,The quantity '197' is significantly different from '70'.,kcal matches with kcal correctly interpreted as kilocalories.,The context 'per_serving (1 Tube (70g))' does not match the German term for nutrient content.
2.jpeg,Fett/fat,davon Zuckerarten/of which sµgars,0,33,g,g,per_serving (1 Tube (70g)),per_100g,False,True,True,True,False,fast+llm,The nutrient 'Fett/fat' does not match with the extracted term 'davon Zuckerarten/of which sµgars'.,"Both quantities are zero, indicating a trace amount.",Extracted unit is missing in the prediction ('g' vs expected 'mg').,The context matches as both refer to per serving.
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Erweiss/Protein,0,0.43,g,g,per_serving (1 Tube (70g)),per_100g,False,True,True,False,False,fast+llm,The nutrient 'davon gesättigte Fettsäuren' is not matched with any known nutritional term.,"Both quantities are zero, indicating they represent trace amounts which match.",Unit 'g' matches the context of per serving measurement in grams.,The nutrient term does not align with any standard nutritional terms.
2.jpeg,Kohlenhydrate/carbohydrates,Erweiss/Protein,50,0,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/carbohydrates' was incorrectly identified as 'Erweiss/Protein'.,"The quantity for carbohydrates should be '50 g', not '0 g'.",Unit 'g' is correctly matched.,Context matches as it refers to per serving.
2.jpeg,davon Zuckerarten/of which sugars,Salz/salt,25,0.30,g,g,per_serving (1 Tube (70g)),per_100g,False,True,True,True,False,fast+llm,The nutrient 'davon Zuckerarten/of which sugars' does not match with any standard nutritional term.,Both quantities are numerically different but represent the same measurable quantity (25 g).,"Unit 'g' is correct, however there was a mismatch in expected units ('ug', 'mcg', or 'µg').",The context of per_serving matches with the given serving size.
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,1474,0.19,kJ,kcal,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Brennwert/Energy Value' does not match the expected carbohydrate content.,The quantity '0.19 kcal' is measurably different from a trace amount like '< 0.1'.,kcal matches with kJ in terms of being an energy unit.,The context 'per_100g (100 g Pulver)' does not match the expected per serving or daily dose format.
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,346,050,kcal,cal,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Brennwert/Energy Value' does not match the expected carbohydrate content.,The quantity '050 cal' is significantly different from the given value of '346 kcal'.,Both units are correctly identified as calories (cal).,The context matches with per_100g.
20.jpeg,Eiweiß/Protein,Natrium/Sodum,0.1,667,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,"Eiweiß/Protein is a nutrient match, but the context specifies 'Natrium/Sodum'.",The quantities are different ('0.1' vs '667').,Both units specified (mg) can be considered equivalent in this case.,'per_100g (100 g Pulver)' matches the context format.
20.jpeg,Kohlenhydrate/Carbohydrate,Niacin,78.1,250,g,mg,per_100g (100 g Pulver),per_100g,False,True,False,True,False,fast+llm,The predicted nutrient 'Niacin' does not match the extracted data which indicates 'Kohlenhydrate/Carbohydrate'.,Both quantities are numerically different but represent measurable amounts.,"Extracted unit is 'g', while predicted quantity uses 'mg' (gram vs milligram).",The context matches as both refer to per_100g.
20.jpeg,Fett/Fat,Niacin,0.5,800,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Fett/Fat' does not match with the predicted Nutrient 'Niacin'.,The quantity of '0.5 g' for Fat is significantly different from the predicted amount of '800 mg Niacin'.,Both units are correctly identified as grams (g).,The context matches with per_100g.
20.jpeg,Natrium/Sodium,Panothenaure/Pantothenic Acid,667,13.3,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Natrium/Sodium is not Pantothenic Acid.,667 mg does not match the quantity of Panothenic Acid in context (13.3 mg).,mg matches with mg correctly interpreted from German to English.,Both refer to per_100g.
20.jpeg,Kalium/Potassium,Panothenaure/Pantothenic Acid,667,40,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Kalium/Potassium is not the same as Panothenaure/Pantothenic Acid.,667 mg does not match with a quantity of 40 mg for Potassium or Pantothenic Acid in this context.,mg is the same unit used consistently across both instances (100 g Pulver and per_100g).,The provided contexts are different; 'per_100g' for Potassium/Pantothenic Acid vs. unspecified context.
20.jpeg,Calcium,Vitamin82,800,13.3,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Calcium and Vitamin82 are different nutrients.,800 mg is measurably different from 13.3 mg.,mg matches with mg in the context.,per_100g (100 g Pulver) correctly describes per serving.
20.jpeg,Magnesium,Vitamin82,300,10.7,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The predicted nutrient 'Vitamin82' does not match the expected 'Magnesium'.,The quantity '10.7 mg' is significantly different from the context indicating '300 mg per_100g'.,Both units are in milligrams (mg).,"The predicted nutrient and unit match, but there was a mismatch with quantity."
20.jpeg,Chlorid/Chloride,FolsaureffolicAod,667,10.7,mg,mg,per_100g (100 g Pulver),per_100g,False,True,True,True,False,fast+llm,Chlorid/Chloride and FolsaureffolicAod are different nutrients.,"667 mg is a specific quantity, not directly comparable to '10.7' without context.",'mg' does not match with the unit implied by 'per_100g (100 g Pulver)' which suggests micrograms ('µg').,'per_100g (100 g Pulver)' is a valid context format.
20.jpeg,Phosphor/Phosphorus,FolsaureffolicAod,800,1333,mg,g,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Phosphor/Phosphorus is not a recognized nutrient.,The quantity '800' does not match the context of 'per_100g'.,mg matches with mg in both instances.,'per_100g (100 g Pulver)' is correctly formatted.
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,1642,,kJ,,per_100g,per_100g,True,False,True,True,False,fast+llm,"The nutrient 'Energie/Energy' refers to energy, which is a valid nutritional term.",Quantity '< 0.1' and '=1642' are measurably different,'kJ' matches the unit specified in context 'per_100g'.,"The nutrient, quantity, and units match correctly with their respective contexts."
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,392,779,kcal,g,per_100g,per_100g,False,True,False,True,False,fast+llm,The nutrient 'Energie/ Energy/ Energie/ Wartość energetyczna/ Energetická hodnota/ Energia' does not match the extracted term 'cukry/de los cuales azucares/dos quais acucares'.,Both quantities are numerically different but represent trace amounts.,The unit 'kcal' does not match the extracted term which uses grams ('g').,Both contexts involve per_100g.
201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,6.7,2.3,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient names do not match according to the rules.,"Both quantities are different but measurable values, hence they don't need comparison for equality in this context.",g is a valid unit and matches correctly with g provided.,The nutrient names do not match the expected format.
201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,4.2,77,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient name contains a dash prefix indicating it is different from 'Eiwitten/Protein'.,Both quantities are comparable and not measurably different.,g matches g correctly as units of measurement for grams.,The context 'per_100g' does not match the nutrient name containing a dash prefix.
201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,8.1,23,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient names do not match exactly as per the rules.,Both quantities are valid and comparable.,Unit 'g' is consistent across both instances.,The context for nutrient match does not align with the given rules.
201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,Proteinas/Proteinas,7.7,77,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrient names in German and English.,Quantities are measurably different ('7.7' vs '77').,Unit matches correctly as both use grams (g).,Both contexts refer to per_100g.
201.jpeg,Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas/ Proteínas,Proteinas/Proteinas,77,23,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrient names are used.,Quantities differ significantly (77 vs. 23).,Both quantities use the same unit 'g'.,Context is consistent ('per_100g').
201.jpeg,Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,0.05,0.05,g,g,per_100g,per_100g,True,True,True,True,True,fast+llm,Different forms of 'salt' are considered the same nutrient.,The quantity '<0.1' is not equal to '0.05'.,"'g' matches with 'gram', which can be written as 'ug' in micrograms.",Both contexts are referring to the amount per 100 grams.
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,493,0.02,kJ,g,per_serving (30 g (1 Scoop)),per_100g,False,True,False,True,False,fast+llm,The nutrient 'Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia' does not match the expected format for energy content.,Both quantities are comparable and represent a measurable amount of nutrients per serving (493 kJ).,"The unit 'kJ' is correct, but it does not match the expected units for energy content in nutritional labels.",Both contexts are related to nutrient information per serving.
26.jpeg,ENERGY,ENERGY,942,,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,ENERGY,ENERGIE,225,,kcal,,per_100g,per_100g,False,True,True,True,False,fast+llm,The OCR output 'ENERGY' does not match the expected nutrient name format.,"Both quantities are numerically equal, indicating a correct quantity match despite incorrect spelling in Nutrient.",kcal matches kcal correctly as per unit equivalence rules.,The context 'per_100g' is not matched due to the mismatch of nutrient name.
26.jpeg,FAT,FAT,0,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,OF WHICH SATURATES,SATURATES,0,56,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'OF WHICH SATURATES' is not a recognized nutrient.,"Quantity of '0 g' does not match the context indicating saturation per 100g, which implies some quantity present.",Unit 'g' matches with both original and predicted values correctly interpreted as grams.,'per_100g' in prediction does not match the context indicating saturation per serving.
26.jpeg,CARBOHYDRATE,CARBOHYDRATE,56,56,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
26.jpeg,OF WHICH SUGARS,OF WHICH SUGARS,7,56,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
26.jpeg,PROTEIN,PROTEIN,0.1,20.19,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,SALT,SALT,0.1,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
30.jpeg,ENERGY,ENERGY kJ/kcal,907,,kJ,,per_serving (Per Bar 55g),per_100g,False,True,False,True,False,fast+llm,The nutrient 'ENERGY' does not match the standardized term for energy in nutritional data.,"Both quantities are numerically identical, indicating a correct quantity match despite incorrect naming of the nutrient.",kJ is correctly matched with kJ/kcal but lacks conversion to kcal which was expected in context matching.,The provided serving size matches 'per_serving' as specified.
30.jpeg,ENERGY,PROTEIN(g,215,2.7,kcal,,per_serving (Per Bar 55g),per_100g,False,False,True,False,False,fast+llm,The predicted nutrient 'PROTEIN(g' does not match the context's specified energy content.,The quantity of '2.7g protein per 100g' is significantly different from the given value of '215 kcal'.,"Both quantities are expressed in grams, though they represent different nutrients.","The context specifies energy content ('per_serving (Per Bar 55g)'), while the prediction is for protein."
30.jpeg,PROTEIN,PROTEIN(g,2.7,4.8,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,FAT,-SATURATED FAT g,5.0,5.0,g,,per_serving (Per Bar 55g),per_100g,False,True,False,True,False,fast+llm,The nutrient 'FAT' does not match '-SATURATED FAT g'.,Both quantities are the same (5.0).,Unit is missing in Pred ('per_serving'). Unit should be 'g'.,'per_serving' context matches with 'Per Bar 55g'.
30.jpeg,SATURATED FAT,-SATURATED FAT g,2.7,2.7,g,,per_serving (Per Bar 55g),per_100g,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
30.jpeg,CARBOHYDRATE,CARBOHYDRATE(9,39,2.7,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,SUGARS,-SUGARSg,19,39,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,DIETARY FIBRE,CARBOHYDRATE(9,2.0,39,g,,per_serving (Per Bar 55g),per_100g,False,False,True,True,False,fast+llm,DIETARY FIBRE vs CARBOHYDRATE(9 is not the same nutrient.,2.0 (trace amount) != 39,g matches g,per_serving correctly matched with per_100g
30.jpeg,SODIUM,SODIUM(mg,70,2.0,mg,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,ENERGY,-SUGARSg,1649,19,kJ,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGY' does not match '-SUGARSg'.,The quantities are measurably different.,"Both have the unit 'kJ', which is a valid energy measurement in German nutritional labels.",'per_100g' context matches.
30.jpeg,ENERGY,DIETARYFIBRE(g,391,2.0,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,The predicted nutrient 'DIETARYFIBRE(g' does not match the given context of 'ENERGY'.,The quantity '2.0' for DIETARYFIBRE is significantly different from the expected value associated with ENERGY.,"No unit specified in prediction, but given context specifies 'kcal'.",The predicted nutrient does not align with the provided nutritional data for energy.
30.jpeg,PROTEIN,DIETARYFIBRE(g,4.8,19,g,,per_100g,per_100g,False,True,False,True,False,fast+llm,The nutrient 'DIETARYFIBRE(g' does not match the expected format for dietary fibre.,"Both quantities are numerical values, but they do not represent comparable nutrients or units.",No unit specified in 'DIETARYFIBRE(g'.,'per_100g' context is correctly identified.
30.jpeg,FAT,SODIUM(mg,9.1,70,g,,per_100g,per_100g,False,True,False,True,False,fast+llm,The nutrient 'SODIUM(mg' does not match the expected format for Sodium.,Both quantities are numerically valid and comparable.,"No unit specified in Pred, while GT specifies grams (g).",The context 'per_100g' matches correctly.
33.jpeg,Energie/energy kJ,Energle/energy kJ kca,1660,88,kJ,g,per_100g,,False,False,True,False,False,fast+llm,The OCR output 'Energle/energy kJ' does not match the expected nutrient name format.,The quantity '88 g' is significantly different from the specified amount of '1660'.,Both units are correctly identified as kilojoules (kJ).,There was no context provided in the OCR output to match with.
33.jpeg,Energie/energy kcal,Fett/fat,390,88,kcal,g,per_100g,,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the expected German term for energy.,"The quantity '390' is significantly higher than what would be typical for fat content in a supplement per 100g context, suggesting an error or mismatch with standard values.",kcal matches the expected unit of energy measurement correctly as kcal (kilocalories).,The provided nutrient 'Energie/energy kcal' does not align contextually or semantically with a per_100g nutritional label.
33.jpeg,Fett/fat,of which saturates,0,89,g,g,per_100g,,False,False,True,False,False,fast+llm,The term 'Fett/fat' does not match the specific nutrient name 'of which saturates'.,"Quantity of '89 g' is significantly different from trace amount specified as '<0.1', '<0.1', or '0.2'.",Unit 'g' matches the context specification.,The provided quantity does not match with any expected trace amounts specified in per_100g.
33.jpeg,davon gesättigte Fettsäuren/of which saturates,of which saturates,0,88,g,g,per_100g,,False,False,True,True,False,fast+llm,The term 'davon gesättigte Fettsäuren' is not a standard nutrient name.,Quantity mismatch: expected trace amount (<0.1) but got non-zero value (88).,Unit 'g' matches the context requirement for per_100g notation.,The term 'per_100g' is correctly identified in both original and predicted data.
33.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,97,89,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,davon Zuckerarten/of which sugars,davon Zuckerarten,56,89,g,g,per_100g,,False,False,True,True,False,fast+llm,The nutrient 'davon Zuckerarten' is not a standard term; it should be compared to 'Zucker'.,Quantities differ ('56' vs. '89').,Both units are correctly identified as grams (g).,The context is consistent with the format for per_100g.
33.jpeg,Eiweiss/protein,Eiweiss/protein,0,6350,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Salz/salt,Salz/salt,0.53,6350,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Natrium/sodium,Kohlenhydrate/carbohydrates,210,229,mg,,per_100g,,False,False,True,True,False,fast+llm,Natrium/sodium is not matched with Kohlenhydrate/carbohydrates.,210 mg does not match the quantity of carbohydrates listed as 229 g per 100g.,mg matches correctly to milligrams (mg).,per_100g context is matched.
33.jpeg,Calcium,Calcium,35,210,mg,mg,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Magnesium,Magnesium,25,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Kalium/potassium,Kalium/potassium,55,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Chlorid/chlorure,Chlorid/chlorure,140,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Energie/energy kJ,davon Zuckerarten,1245,229,kJ,,per_serving (75 g (300 ml)),,False,True,False,True,False,fast+llm,"The term 'Energie/energy kJ' refers to energy content in kilojoules, not a specific nutrient like carbohydrates.",Both quantities are numerical values indicating the amount of something present per serving or daily dose.,"The unit 'kJ' is used for energy content in kilojoules, not a specific nutrient measurement like carbohydrates (davon Zuckerarten).",Both contexts involve per serving or daily dose quantities.
33.jpeg,Energie/energy kcal,Eiweiss/protein,293,0.40,kcal,g,per_serving (75 g (300 ml)),,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the expected format for energy content in nutritional data.,The quantity '293' is significantly higher than typical values and may indicate an error or misinterpretation of units (kcal vs kJ).,Both kcal and energy are valid representations for the unit of calories.,The context 'per_serving' does not match with a per_100g or per_daily_dose format.
33.jpeg,Fett/fat,Salz/salt,0,0.40,g,g,per_serving (75 g (300 ml)),,False,False,True,False,False,fast+llm,The predicted nutrient 'Salz/salt' does not match the given context of 'Fett/fat'.,"The quantity '0.40 g' is significantly different from the trace amount indicated by '< 0.1', which would be considered as zero.",Both units are correctly identified as grams (g).,The context 'per_serving' does not match the predicted nutrient category of salt.
33.jpeg,davon gesättigte Fettsäuren/of which saturates,Natriurm/sodium,0,210,g,mg,per_serving (75 g (300 ml)),,False,False,True,True,False,fast+llm,"The term 'davon gesättigte Fettsäuren' refers to a sub-nutrient, not sodium.",Quantity of '0 g' does not match the expected quantity for Sodium in per serving context.,Unit 'g' is correctly matched with grams as used on supplement labels.,The term 'per_serving (75 g)' matches the given label's format.
33.jpeg,Kohlenhydrate/carbohydrates,Natriurm/sodium,73,158,g,mg,per_serving (75 g (300 ml)),,False,False,True,True,False,fast+llm,The predicted nutrient 'Natriurm/sodium' does not match the given context of carbohydrates.,The quantity '73 g' for carbohydrates is different from the predicted amount '158 mg'.,Both units are correctly identified as grams (g).,"The context of per_serving matches, but it refers to a serving size."
33.jpeg,davon Zuckerarten/of which sugars,Calcium,42,158,g,mg,per_serving (75 g (300 ml)),,False,False,True,False,False,fast+llm,The extracted nutrient 'davon Zuckerarten/of which sugars' does not match the predicted Nutrient 'Calcium'.,The quantity of '42 g' for 'davon Zuckerarten/of which sugars' is significantly different from any expected amount related to Calcium.,Both units are correctly identified as grams (g).,The context of per_serving does not match the nutrient 'Calcium'.
34.jpeg,Energy,Energy,1356,100,kJ,g,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Energy,Energy,319,1356,kcal,g,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Fat,Fat,0,80,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Carbohydrate,Carbohydrate,80,80,g,g,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,of which sugars,Fat,77,319,g,kj,per_100g,per_serving,False,True,False,False,False,fast+llm,The nutrient 'of which sugars' does not match any known nutrients.,Both quantities are numerically different but valid measurements.,"Unit 'g' is correct, however the context suggests per serving should be in energy units like kj or kcal which do not match here.",'per_100g' does not align with a quantity expressed as 'kj'.
34.jpeg,Fibre,Fibre,5,56,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Protein,Protein,0,56,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Salt,Salt,3.5,3.58,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Calcium,Calcium,400,400,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
