image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
2.jpeg,Energie/energy kJ,Energie/energy kJ (kcal,1195,837197,kJ,g,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
2.jpeg,Energie/energy kcal,Energie/energy kJ (kcal,281,0,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the expected format.,The quantity '281' is missing a unit in the prediction ('kcal').,Both original and predicted units are correctly identified as 'kcal'.,"Both contexts use 'per_100g', indicating they match."
2.jpeg,Fett/fat,Fett/tat,0,0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,"The nutrient 'Fett/fat' was extracted correctly, but the predicted value is incorrect.",Both quantities are zero.,Unit matches as both have 'g'.,"The context extracted correctly, but the predicted nutrient does not match."
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Fett/tat,0,60,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'davon gesättigte Fettsäuren' is not a standard nutrient name in German.,"Quantity mismatch: expected quantity was missing, but provided as '60'.",Unit matches correctly with 'g'.,Context is consistent ('per_100g').
2.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,70,70,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,davon Zuckerarten/of which sugars,ofwhich saturates,33,70,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'of which sugars' does not match the expected German term for sugar content.,"The quantity provided ('33') is inconsistent with both the original and predicted values (original: '70', prediction: '33').",Both units are correctly identified as grams per 100g.,The context extracted ('per_100g') does not match the expected German term for sugar content.
2.jpeg,Eiweiss/Protein,ofwhich saturates,0,50,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"Eiweiss/Protein refers to protein, not 'of which saturates'.",Quantity mismatch: expected quantity for Eiweiss (protein) is missing.,Unit matches as both are in grams ('g').,Context 'per_100g' correctly used.
2.jpeg,Salz/salt,Salz/salt,0.43,0.43,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,Energie/energy kJ,Kohlenhydrate/carbohydrates,837,33,kJ,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,"Energie/energy kJ refers to energy content, not carbohydrates.",The quantity '33' does not match the context of per_serving (1 Tube (70g)),kJ is a valid unit for measuring energy in nutritional data.,"per_100g refers to carbohydrates content, while 'per_serving' contextually implies serving size."
2.jpeg,Energie/energy kcal,davon Zuckerarten/of which sµgars,197,70,kcal,g,per_serving (1 Tube (70g)),per_100g,False,True,False,False,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the extracted term 'davon Zuckerarten/of which sµgars'.,Both quantities are related to grams (g).,"kcal is a unit of energy, while g is a mass measurement.",The context 'per_serving' does not match the extracted term 'per_100g'.
2.jpeg,Fett/fat,davon Zuckerarten/of which sµgars,0,33,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,"The nutrient 'Fett/fat' was extracted correctly, but the context suggests a different quantity.",The predicted quantity of '33 g' does not match with any given data in the provided input for per_serving (1 Tube (70g)).,Both units are correctly identified as grams.,The context 'per_100g' does not match with the given serving size of a tube.
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Erweiss/Protein,0,0.43,g,g,per_serving (1 Tube (70g)),per_100g,False,True,True,True,False,fast+llm,The term 'davon gesättigte Fettsäuren' refers to a sub-nutrient (from sugar) and not directly matched with the main nutrient.,"Both quantities are zero, indicating no match in quantity but correct context usage.",The unit 'g' is used for both terms which might be confusing as it should ideally use a specific sub-unit like mg or g per serving.,"Both contexts are related to servings, but the nutrient term does not match directly."
2.jpeg,Kohlenhydrate/carbohydrates,Erweiss/Protein,50,0,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/carbohydrates' was incorrectly matched to 'Erweiss/Protein'.,"The quantity for carbohydrates should be derived from the serving context, not per_100g.",Unit matches correctly as grams (g).,Context 'per_serving' is correct but needs proper nutrient and quantity alignment.
2.jpeg,davon Zuckerarten/of which sugars,Salz/salt,25,0.30,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,"The term 'davon Zuckerarten' refers to sugars, not salt.","Quantity mismatch: expected '25 g', found '0.30 g'.",Unit matches correctly as both are in grams (g).,"Context does not match; should be per serving, but nutrient is salt."
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,1474,0.19,kJ,kcal,per_100g (100 g Pulver),per_100g,False,False,True,False,False,fast+llm,The nutrient 'Brennwert/Energy Value' does not match the expected value of Carbohydrates.,The quantity '0.19 kcal' is incorrect for Energy Value in kJ context; should be converted to J and matched with energy content per serving or daily dose.,kcal matches the unit conversion from kJ (1 kcal = 4.184 kJ).,The context 'per_100g' does not match with Carbohydrates; should be per serving or daily dose.
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,346,050,kcal,cal,per_100g (100 g Pulver),per_100g,False,False,True,False,False,fast+llm,The nutrient 'Brennwert/Energy Value' does not match the expected value of Carbohydrates.,The quantity '050 cal' is incorrectly formatted and should be in kcal instead of calories (cal).,"Unit 'kcal' matches with context indicating energy content per 100g, but the unit conversion error exists.",The provided quantity does not match the expected format for nutritional data in grams (per_100g).
20.jpeg,Eiweiß/Protein,Natrium/Sodum,0.1,667,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Eiweiß/Protein and Natrium/Sodum are different nutrients.,0.1 is not equal to 667,mg matches with mg in the context correctly interpreted as milligrams.,
20.jpeg,Kohlenhydrate/Carbohydrate,Niacin,78.1,250,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,False,False,fast+llm,The extracted nutrient 'Niacin' does not match the expected carbohydrate content.,The quantity of Niacin (250 mg) is significantly different from the provided amount for carbohydrates (78.1 g).,Both units 'mg' and 'g' are valid nutritional measurement units.,"The context refers to carbohydrate content per 100 grams, while the prediction is for Niacin."
20.jpeg,Fett/Fat,Niacin,0.5,800,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Fett/Fat does not match Niacin.,0.5 mg is incorrect for Niacin in this context.,"g matches with the given unit correctly, though it should be converted to mg per 100 g if needed.",
20.jpeg,Natrium/Sodium,Panothenaure/Pantothenic Acid,667,13.3,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Natrium/Sodium is not Pantothenic Acid.,667 mg does not match the quantity of Panothenic Acid listed as 13.3 mg per 100 g.,mg matches with mg in both instances.,Both contexts are referring to 'per_100g'.
20.jpeg,Kalium/Potassium,Panothenaure/Pantothenic Acid,667,40,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Kalium/Potassium is not Pantothenic Acid.,667 mg for Potassium does not match the given quantity of Panothenic Acid (40 mg).,mg matches with mg in both instances.,
20.jpeg,Calcium,Vitamin82,800,13.3,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Calcium and Vitamin82 are different nutrients.,800 mg for Calcium is not the same as 13.3 mg for Vitamin82.,mg matches with both quantities provided in context.,
20.jpeg,Magnesium,Vitamin82,300,10.7,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,False,False,fast+llm,The extracted nutrient 'Vitamin82' does not match the expected nutrients.,There is no indication that the quantity matches any known quantities for Magnesium or Vitamin B12 in this context.,"The unit 'mg' correctly corresponds to milligrams, which are valid units of measurement.",The extracted nutrient does not correspond with the expected nutrients listed for per_100g.
20.jpeg,Chlorid/Chloride,FolsaureffolicAod,667,10.7,mg,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Chlorid/Chloride is not FolsaureffolicAod.,667 mg does not match the quantity of per_100g for Folsäureefflic-Aconit (folic acid).,mg matches with mg in both instances.,
20.jpeg,Phosphor/Phosphorus,FolsaureffolicAod,800,1333,mg,g,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Phosphor/Phosphorus and FolsaureffolicAod are different nutrients.,800 mg is not equal to 1333 g,mg matches with the context of per_100g (100 g Pulver),
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,1642,,kJ,,per_100g,per_100g,True,False,True,True,False,fast+llm,The term 'Energie' corresponds to the nutrient 'Energy'.,No quantity provided in Pred.,kJ is a valid unit for energy and matches with Energy/ Energie/Energia/Wartość energetyczna/Energeticka/Hodnota energii.,The context 'per_100g' in Pred does not match the given Context.
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,392,779,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"The term 'Energie/ Energy' refers to energy, not carbohydrates.",Quantity for energy is given in kcal per 100g context but the nutrient identified as carbs has a quantity of g which does not match expected units (kcal).,The unit 'kcal' matches with the provided data.,"Energy is measured per 100g, but carbohydrates are quantified in grams."
201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,6.7,2.3,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient term 'Vetten/ Fat/ Matières grasses/Tłuszcz/Tuky/ Grassi/Tuky/Lípidos' does not match the standardized multilingual variants.,Both quantities are numerically consistent with each other (6.7 vs 2.3).,"The unit 'g' is correct, but it should be specified as per_100g or similar context-specific term.",
201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,4.2,77,g,g,per_100g,per_100g,True,False,True,True,False,fast+llm,Both refer to saturated fats.,The quantities '4.2' and '77' do not match.,g is a valid unit for both nutrients in the context of per_100g.,Both are expressed as content per 100 grams.
201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,8.1,23,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrient specified.,Quantity mismatch between GT and Pred.,Unit matches correctly as 'g'.,Context ('per_100g') is consistent.
201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,Proteinas/Proteinas,7.7,77,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrients: sugars vs protein.,"Different quantities: 7.7g of sugar per 100g, not applicable to the quantity for protein (77g).",Unit matches as both are in grams ('g').,Context 'per_100g' is consistent.
201.jpeg,Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas/ Proteínas,Proteinas/Proteinas,77,23,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"The nutrient 'Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas' contains multiple forms of the same protein, but not all are matched correctly.","The quantity provided is '77', which does not match any given quantities in context or prediction.",Both units mentioned ('g' and 'per_100g') correspond to the same unit of measurement for protein content per serving size.,The provided nutrient form does not match any contextually given forms.
201.jpeg,Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,0.05,0.05,g,g,per_100g,per_100g,True,True,True,True,True,fast+llm,The nutrient 'Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal' refers to salt in multiple languages.,"Quantity mismatch: expected value should be consistent with the context, typically per serving or daily dose not specified here as '0.05'.",Unit matches correctly ('g' for grams).,Context is correct: it refers to a quantity of salt per 100 grams.
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,493,0.02,kJ,g,per_serving (30 g (1 Scoop)),per_100g,False,False,True,False,False,fast+llm,"The term 'Energie' refers to energy, not salt.",No direct match for quantity as the nutrient context is incorrect.,kJ matches with kJ correctly in both contexts.,The provided 'per_serving' and 'per_100g' are not directly comparable.
26.jpeg,ENERGY,ENERGY,942,,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,ENERGY,ENERGIE,225,,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,"The German term for energy is 'ENERGIE', not ENERGY.",,kcal matches kcal,per_100g context match
26.jpeg,FAT,FAT,0,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,OF WHICH SATURATES,SATURATES,0,56,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
26.jpeg,CARBOHYDRATE,CARBOHYDRATE,56,56,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
26.jpeg,OF WHICH SUGARS,OF WHICH SUGARS,7,56,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
26.jpeg,PROTEIN,PROTEIN,0.1,20.19,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
26.jpeg,SALT,SALT,0.1,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
30.jpeg,ENERGY,ENERGY kJ/kcal,907,,kJ,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,ENERGY,PROTEIN(g,215,2.7,kcal,,per_serving (Per Bar 55g),per_100g,False,False,True,False,False,fast+llm,The nutrient 'ENERGY' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '215 kcal per serving (Per Bar 55g)' cannot be directly compared to a protein content of '2.7 g per 100g'.,"Both quantities are expressed in the same unit, calories ('kcal').",The context refers to energy (per serving) while Protein(g) is a nutrient content measured per 100g.
30.jpeg,PROTEIN,PROTEIN(g,2.7,4.8,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,FAT,-SATURATED FAT g,5.0,5.0,g,,per_serving (Per Bar 55g),per_100g,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
30.jpeg,SATURATED FAT,-SATURATED FAT g,2.7,2.7,g,,per_serving (Per Bar 55g),per_100g,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
30.jpeg,CARBOHYDRATE,CARBOHYDRATE(9,39,2.7,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,SUGARS,-SUGARSg,19,39,g,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,DIETARY FIBRE,CARBOHYDRATE(9,2.0,39,g,,per_serving (Per Bar 55g),per_100g,False,False,True,True,False,fast+llm,DIETARY FIBRE is not matched with CARBOHYDRATE(9),2.0 does not match 39,g matches g (implicitly understood as grams for context per serving and macronutrient content).,per_serving correctly matched with the given label format.
30.jpeg,SODIUM,SODIUM(mg,70,2.0,mg,,per_serving (Per Bar 55g),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
30.jpeg,ENERGY,-SUGARSg,1649,19,kJ,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGY' does not match the German qualifier '-SUGARSg'.,There is no direct correlation between '1649 kJ' and '19 g of sugars per 100g'.,'kJ' matches with the context indicating energy content.,
30.jpeg,ENERGY,DIETARYFIBRE(g,391,2.0,kcal,,per_100g,per_100g,False,False,False,True,False,fast+llm,The extracted nutrient 'DIETARYFIBRE(g' does not match the expected Nutrient='ENERGY'.,,No quantity provided for comparison.,The context matches as both are per_100g.
30.jpeg,PROTEIN,DIETARYFIBRE(g,4.8,19,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'DIETARYFIBRE(g' does not match the expected format for dietary fibre.,"The quantity provided ('19') is missing a unit, which contradicts the context indicating per_100g and thus should be in grams or another appropriate metric.",The extracted nutrient 'DIETARYFIBRE(g' includes an incorrect format with parentheses instead of brackets for units.,The context provided ('per_100g') does not match the expected unit or quantity in grams.
30.jpeg,FAT,SODIUM(mg,9.1,70,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'SODIUM(mg' does not match the expected Nutrient='FAT'.,The quantity '70 mg' for Sodium is incorrect compared to the required Fat content of '9.1 g'.,Both units are correctly identified as milligrams (mg).,The context matches with per_100g.
33.jpeg,Energie/energy kJ,Energle/energy kJ kca,1660,88,kJ,g,per_100g,,False,False,True,False,False,fast+llm,The nutrient 'Energie/energy kJ' does not match the expected format.,The quantity '88 g' is incorrect for energy in terms of kilocalories per gram (kca).,"Unit matches as it correctly uses kJ, which can be converted to kcal.",The context 'per_100g' does not match the given quantity and nutrient format.
33.jpeg,Energie/energy kcal,Fett/fat,390,88,kcal,g,per_100g,,False,False,True,True,False,fast+llm,Energy/kcal is not matched with Fat/g.,Quantity mismatch between Energy and Fat values.,Unit 'kcal' matches correctly for energy content.,Context of per_100g is correct.
33.jpeg,Fett/fat,of which saturates,0,89,g,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'Fett/fat' does not match the expected German term for fat.,The quantity of '89 g' is inconsistent with the provided context indicating per_100g,Unit matches as both are in grams (g).,"Context indicates measurement by weight, which aligns."
33.jpeg,davon gesättigte Fettsäuren/of which saturates,of which saturates,0,88,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,97,89,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,davon Zuckerarten/of which sugars,davon Zuckerarten,56,89,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Eiweiss/protein,Eiweiss/protein,0,6350,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Salz/salt,Salz/salt,0.53,6350,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Natrium/sodium,Kohlenhydrate/carbohydrates,210,229,mg,,per_100g,,False,False,True,True,False,fast+llm,Natrium/sodium is not listed as a nutrient in the provided rules.,The quantities do not match: '210' vs '229'.,mg matches with mg from the context rule (per_100g).,
33.jpeg,Calcium,Calcium,35,210,mg,mg,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
33.jpeg,Magnesium,Magnesium,25,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Kalium/potassium,Kalium/potassium,55,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Chlorid/chlorure,Chlorid/chlorure,140,,mg,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
33.jpeg,Energie/energy kJ,davon Zuckerarten,1245,229,kJ,,per_serving (75 g (300 ml)),,False,False,True,False,False,fast+llm,The extracted nutrient 'davon Zuckerarten' does not match the expected energy content.,The quantity of '229' is inconsistent with typical values for energy per serving in kJ.,kJ matches correctly as a unit of measurement for energy.,The context provided ('per_serving (75 g (300 ml))') does not align with the extracted nutrient 'davon Zuckerarten'.
33.jpeg,Energie/energy kcal,Eiweiss/protein,293,0.40,kcal,g,per_serving (75 g (300 ml)),,False,False,True,True,False,fast+llm,The nutrient 'Energie/energy kcal' does not match the expected nutrients.,"The quantity provided (293) is missing a unit, which should be in grams or milligrams for protein content.",kcal matches with energy units correctly as per domain rules.,per_serving context implies serving size but does not directly relate to the nutrient 'Eiweiss/protein'.
33.jpeg,Fett/fat,Salz/salt,0,0.40,g,g,per_serving (75 g (300 ml)),,False,False,True,True,False,fast+llm,The extracted nutrient 'Fett/fat' does not match the expected 'Salz/salt'.,The quantity '0 g' for fat is incorrect; it should be '0.40 g' as per context.,Unit matches correctly ('g').,"Contextually, the nutrient and its amount are related to serving size."
33.jpeg,davon gesättigte Fettsäuren/of which saturates,Natriurm/sodium,0,210,g,mg,per_serving (75 g (300 ml)),,False,True,False,True,False,fast+llm,The given nutrient 'davon gesättigte Fettsäuren/of which saturates' does not match with any known nutrients in the domain rules.,Quantity matches as it is provided correctly (0).,"Unit 'g' should be converted to mg for consistency, but given quantity contextually implies conversion may not apply here directly. However, the unit itself does match.",The provided serving size (75 g) matches with per_serving.
33.jpeg,Kohlenhydrate/carbohydrates,Natriurm/sodium,73,158,g,mg,per_serving (75 g (300 ml)),,False,True,True,False,False,fast+llm,The extracted nutrient 'Natriurm/sodium' does not match the expected 'Kohlenhydrate/carbohydrates'.,Both quantities are numerically consistent.,"Both units (mg and g) can be converted to each other with a factor of conversion in mind, though not directly comparable without context.",The provided quantity '73' does not match the extracted nutrient's expected amount for carbohydrates.
33.jpeg,davon Zuckerarten/of which sugars,Calcium,42,158,g,mg,per_serving (75 g (300 ml)),,False,False,True,True,False,fast+llm,The extracted nutrient 'davon Zuckerarten/of which sugars' does not match the expected Nutrient='Calcium'.,The quantity of '42 g' for sugar content is incorrect compared to Calcium's specified amount.,Both units are correctly identified as grams (g).,The context provided ('per_serving') matches the expected format.
34.jpeg,Energy,Energy,1356,100,kJ,g,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Energy,Energy,319,1356,kcal,g,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Fat,Fat,0,80,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Carbohydrate,Carbohydrate,80,80,g,g,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,of which sugars,Fat,77,319,g,kj,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient 'of which sugars' does not match any known nutrients.,The quantity '77' for the incorrect identified nutrient is inconsistent with expected values.,Unit 'g' matches standard units used in nutritional data.,Context 'per_100g' does not match context related to sugar content.
34.jpeg,Fibre,Fibre,5,56,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Protein,Protein,0,56,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Salt,Salt,3.5,3.58,g,g,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,Calcium,Calcium,400,400,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,Potassium,Potassium,400,400,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,Magnesium,Magnesium,100,100,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,Zinc,Zinc,2.6,100,mg,mg,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,C,Carbohydrate,72,778,mg,g,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,B3,Fibre,12,778,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,"B3 refers to Vitamin B3 (Niacin), not Fibre.",12 mg is significantly different from the expected quantity for fibre per serving.,"mg matches with g in terms of being a unit, though they are used differently here.","per_serving refers to Fibre content 'per portion', not 'per 100g'."
34.jpeg,B6,Protein,3.2,3.58,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,B6 is not listed in the DOMAIN RULES.,3.2 mg does not match with any quantity specified for Protein (3.58 g).,"mg matches with other units like mcg, µg as per domain rules.",per_100g context is different from the given 'per_serving' context.
34.jpeg,B5,Salt,2.9,0.9,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,B5 is not a recognized nutrient in the given rules.,The quantity '2.9' does not match any expected quantities for known nutrients like Salt (0.9g).,"mg matches with g as per conversion factor, though it is unusual.",per_100g context refers to a different measurement basis compared to 'per_serving'.
34.jpeg,B1,B1,0.8,85,mg,mg,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,B2,Potassium,0.8,100,mg,mg,per_100g,per_serving,False,False,True,False,False,fast+llm,"B2 refers to Vitamin B12, not Potassium.",0.8 mg is different from the expected quantity for potassium per serving (100 mg).,mg matches with mg in both instances.,per_100g does not match 'per_serving'.
34.jpeg,Folic acid,Magnesium,34,2.6,µg,mg,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient 'Folic acid' does not match with the predicted nutrient 'Magnesium'.,The quantity of Folic acid is different from Magnesium.,"Both units µg and mg are valid for nutritional data, though they represent micrograms (µg) vs milligrams (mg).",The context 'per_100g' does not match with the predicted context 'per_serving'.
34.jpeg,B12,B1,3.5,82,µg,mg,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Energy,Zinc,339,2.6,kJ,mg,per_serving (25g serving),per_serving,False,False,True,False,False,fast+llm,Energy is not listed as a nutrient in the provided data.,Quantity '2.6 mg' does not match any known quantities for Zinc from given context or rules.,Unit 'mg' matches with common units used but is irrelevant here as the nutrient doesn't match.,Context refers to per_serving which does not align with Nutrient='Zinc'.
34.jpeg,Energy,Vitamins,80,2.6,kcal,mg,per_serving (25g serving),per_serving,False,False,True,False,False,fast+llm,Energy is not listed as a nutrient in the provided rules.,Quantity '2.6 mg' does not match any specified quantities for Energy or Vitamins per serving according to DOMAIN RULES.,"kcal matches with kcal from DOMAIN RULES, though quantity mismatch negates this relevance.",per_serving context does not match the specified quantities for Energy or Vitamins.
34.jpeg,Fat,Vitamins,0,72,g,mg,per_serving (25g serving),per_serving,False,False,True,True,False,fast+llm,The context refers to 'Fat' but the prediction is for 'Vitamins'.,"There was no quantity provided in the input, while a specific value (72 mg) appears in the predicted nutrient.",The unit matches as both are given in grams ('g').,Both contexts refer to 'per_serving'.
35.jpeg,Magnesium,Magnesium,4.7,4.7,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
35.jpeg,Vitamin C,Vitamin C,2.1,2.1,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
35.jpeg,Magnesium,Magnesium,225,2.1,mg,g,per_serving (pro 3 Tabletten),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
4.jpeg,ENERGY,ENERGY,952,11,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
