image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match
68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,ssturados/d cul acidigrassisaturi/varav mattat fett,2.1,529,g,g,per_100g,per_100g,False,True,True,False
68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,84,64,g,g,per_100g,per_100g,False,True,True,False
68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,0.42,0.49,g,g,per_100g,per_100g,False,True,True,False
68.jpeg,L-Valine / L-Valin / L-valina,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,5.7,219,g,g,per_100g,per_100g,False,True,True,False
68.jpeg,L-Leucine / L-Leucin / L-leucina,AAesdre/1-Leucin/L-leucina,9.2,679,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,AAesdre/1-Leucin/L-leucina,6.2,979,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Lysine / L-Lysin / L-lisina,AAesdre/1-Leucin/L-leucina,8.8,579,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Histidine / L-Histidin / L-histidina,Aure/t-lsoleucin/Lisoleudna,1.5,8.69,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Methionine / L-Methionin / L-metionina,Aure/t-lsoleucin/Lisoleudna,2.0,679,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Phenylalanine / L-Phenylalanin / L-fenilalanina,Aure/t-lsoleucin/Lisoleudna,2.6,979,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Threonine / L-Threonin / L-treonina,e/Lsidn/t-hstidna/L-istidina,6.2,2.09,g,,per_100g,per_100g,False,False,True,False
68.jpeg,L-Tryptophan / L-Tryptophan / L-triptófano,e/Lsidn/t-hstidna/L-istidina,1.6,159,g,,per_100g,per_100g,False,False,True,False
68.jpeg,Energy / Energi(e/a) / Valor energético,e/Lsidn/t-hstidna/L-istidina,379,8.69,kJ,,per_serving,per_100g,False,False,False,False
78.jpeg,Vitamin D,rnit Vitamin D3,50,,µg,,per_serving,,False,False,False,False
78.jpeg,Vitamin D,VitaminD3 20001.E,2000,,I.E.,,per_serving,,False,False,False,False
8.jpeg,ENERGY,-SATURATED FAT,892,8111813322,kJ,,per_serving,,False,False,False,False
8.jpeg,ENERGY,-SUGARS(g,1486,8111813322,kJ,,per_100g,,False,False,False,False
82.jpeg,Energy,Energy,0,,kJ,,per_100g,per_serving,False,False,False,False
82.jpeg,Energy,Protein,0,60,kcal,,per_100g,per_serving,False,False,False,False
82.jpeg,Protein,Carbohydrates,0,60,g,,per_100g,per_serving,False,False,False,False
82.jpeg,Carbohydrates,Fat,0,60,g,,per_100g,per_serving,False,False,False,False
82.jpeg,Fat,Creatine,0,,g,,per_100g,per_serving,False,False,False,False
88.jpeg,Energie / energy / energia,e/pdes/fat/grassi,234,3.7,kJ,g,per_100ml,per_serving,False,False,False,False
88.jpeg,Energie / energy / energia,e/pdes/fat/grassi,55,0.5,kcal,g,per_100ml,per_serving,False,False,False,False
88.jpeg,Fett / lipides / fat / grassi,e/pdes/fat/grassi,0.7,772,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,which saturated fatty acids,0.5,4.1,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,Kohlenhydrate / glucides / carbohydrates / carboidrati,which saturated fatty acids,4.1,13,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,davon Zuckerarten / of which sugars,Ghlerhydrate/glucides,3.5,4.1,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,Eiweiss / protein(e) / protéines,Ghlerhydrate/glucides,8.0,3.5,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,Salz / sel / salt / sale,Ghlerhydrate/glucides,0.10,13,g,g,per_100ml,per_serving,False,True,False,False
88.jpeg,Energie / energy / energia,catohydrates/carboidrati,772,3.5,kJ,g,per_serving,per_serving,False,False,True,False
88.jpeg,Energie / energy / energia,catohydrates/carboidrati,181,8.0,kcal,g,per_serving,per_serving,False,False,True,False
88.jpeg,Fett / lipides / fat / grassi,catohydrates/carboidrati,2.3,11,g,g,per_serving,per_serving,False,True,True,False
88.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,Eweiss/protein(el/proteines,1.6,0.10,g,g,per_serving,per_serving,False,True,True,False
88.jpeg,Kohlenhydrate / glucides / carbohydrates / carboidrati,Eweiss/protein(el/proteines,13,8.0,g,g,per_serving,per_serving,False,True,True,False
88.jpeg,davon Zuckerarten / of which sugars,Eweiss/protein(el/proteines,11,0.33,g,g,per_serving,per_serving,False,True,True,False
88.jpeg,Eiweiss / protein(e) / protéines,Sal/sel/salt/sale,26,0.10,g,g,per_serving,per_serving,False,True,True,False
88.jpeg,Salz / sel / salt / sale,Sal/sel/salt/sale,0.33,0.33,g,g,per_serving,per_serving,True,True,True,False
9.jpeg,Zink,Zink,5,,mg,,per_serving,per_serving,False,False,True,False
9.jpeg,Zink,Vitamin Czuachten,10,,mg,,per_serving,per_serving,False,False,True,False
9.jpeg,Vitamin C,Vitamin C,30,,mg,,per_serving,per_serving,False,False,True,False
90.jpeg,Energie / energy,Energie/energy kJ(kcal,192,192,kJ,g,per_100ml,per_100ml,True,False,True,False
90.jpeg,Energie / energy,Energie/energy kJ(kcal,45,115,kcal,g,per_100ml,per_100ml,False,False,True,False
90.jpeg,Fett / lipides / fat,Fett/lipides/fat,<0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,False
90.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,of which saturated fatty acids,<0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,False
90.jpeg,Kohlenhydrate / glucides / carbohydrates,Fett/lipides/fat,10,192,g,g,per_100ml,per_100ml,False,True,True,False
90.jpeg,davon Zuckerarten / of which sugars,Fett/lipides/fat,10,115,g,g,per_100ml,per_100ml,False,True,True,False
90.jpeg,Eiweiss / protéines / protein,davon gesattigte Fettsauren,<0.1,<0.1,g,g,per_100ml,per_100ml,True,True,True,False
90.jpeg,Salz / sel / salt,davon gesattigte Fettsauren,0.16,60,g,g,per_100ml,per_100ml,False,True,True,False
90.jpeg,Energie / energy,of which saturated fatty acids,115,60,kJ,g,per_daily_dose,per_100ml,False,False,False,False
90.jpeg,Energie / energy,Kohlenhydrate/glucides/carbohydrates,27,10,kcal,g,per_daily_dose,per_100ml,False,False,False,False
90.jpeg,Fett / lipides / fat,Kohlenhydrate/glucides/carbohydrates,0,6.0,g,g,per_daily_dose,per_100ml,False,True,False,False
90.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,davon Zuckerarten/of which sugars,0,10,g,g,per_daily_dose,per_100ml,False,True,False,False
90.jpeg,Kohlenhydrate / glucides / carbohydrates,davon Zuckerarten/of which sugars,6.0,6.0,g,g,per_daily_dose,per_100ml,True,True,False,False
90.jpeg,davon Zuckerarten / of which sugars,Eiweiss/proteines/protein,6.0,<0.1,g,g,per_daily_dose,per_100ml,False,True,False,False
90.jpeg,Eiweiss / protéines / protein,Eiweiss/proteines/protein,<0.1,10,g,g,per_daily_dose,per_100ml,False,True,False,False
90.jpeg,Salz / sel / salt,Salz/sel/salt,0.10,0.16,g,g,per_daily_dose,per_100ml,False,True,False,False
90.jpeg,Magnesium / magnésium,Salz/sel/salt,56,<0.1,mg,g,per_daily_dose,per_100ml,False,False,False,False
91.jpeg,Energie / energy / energia,Energie/energy/energia kJ (kcal,234,234 (55,kJ,g,per_100ml,per_serving,False,False,False,False
91.jpeg,Energie / energy / energia,Energie/energy/energia kJ (kcal,55,0.79,kcal,g,per_100ml,per_serving,False,False,False,False
91.jpeg,Fett / lipides / fat / grassi,Energie/energy/energia kJ (kcal,0.7,772 (181,g,g,per_100ml,per_serving,False,True,False,False
91.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,of which saturated fatty acids,0.5,0.5,g,g,per_100ml,per_serving,True,True,False,False
91.jpeg,Kohlenhydrate / glucides / carbohydrates / carboidrati,Fet/lipides/fat/grassi,4.1,234 (55,g,g,per_100ml,per_serving,False,True,False,False
91.jpeg,davon Zuckerarten / of which sugars,Fet/lipides/fat/grassi,3.5,0.5,g,g,per_100ml,per_serving,False,True,False,False
91.jpeg,Eiweiss / protein(e) / protéines,Fet/lipides/fat/grassi,8.0,0.79,g,g,per_100ml,per_serving,False,True,False,False
91.jpeg,Salz / sel / salt / sale,davon gesattigte Fettsauren,0.10,0.5,g,g,per_100ml,per_serving,False,True,False,False
91.jpeg,Energie / energy / energia,davon gesattigte Fettsauren,772,0.79,kJ,g,per_serving,per_serving,False,False,True,False
91.jpeg,Energie / energy / energia,davon gesattigte Fettsauren,181,1.6,kcal,g,per_serving,per_serving,False,False,True,False
91.jpeg,Fett / lipides / fat / grassi,of which saturated fatty acids,2.3,4.1,g,g,per_serving,per_serving,False,True,True,False
91.jpeg,davon gesättigte Fettsäuren / of which saturated fatty acids,of which saturated fatty acids,1.6,1.6,g,g,per_serving,per_serving,True,True,True,False
91.jpeg,Kohlenhydrate / glucides / carbohydrates / carboidrati,Kohlenhydrate/glucides,13,4.1,g,g,per_serving,per_serving,False,True,True,False
91.jpeg,davon Zuckerarten / of which sugars,Kohlenhydrate/glucides,11,11,g,g,per_serving,per_serving,True,True,True,False
91.jpeg,Eiweiss / protein(e) / protéines,Kohlenhydrate/glucides,26,13,g,g,per_serving,per_serving,False,True,True,False
91.jpeg,Salz / sel / salt / sale,tartohydrates/carboidrati,0.33,4.1,g,g,per_serving,per_serving,False,True,True,False
